WW_StaNumb,WW_Station,WBID,WB_Type,Site_DESCR,PARKING_ACCESS,Town,BorderTown,COUNTY,State,LAT_DD,LON_DD,ProjID,Year_added,Active,Status,DepthCode,MaxDepth_m,PublicAcce,LakeAcreag,sq__meter,HUC_8,HUC_10,HUC_12,HUC_10_NAME,HUC_12_NAME,Image,elevation_Feet,elevation_meters
507,WW507,,Stream or river,Ninigret Cove Brook,,Charlestown,,WASHINGTON,RI,41.345409,-71.729012,12,2009,2013,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,,
508,WW508,RI0002007R-10C,Stream or river,Woonasquatucket River @ Manton Ave.,,Providence,,PROVIDENCE,RI,41.832995,-71.470563,12,2011,2011,Not Active,S,,Yes,,,1090004,109000405,10900040502,Woonasquatucket River-Moshassuck River,Woonasquatucket River,,56.8,
509,WW509,RI0010042L-01,Lake or Pond,Little Neck Pond,,Narragansett,,WASHINGTON,RI,41.436338,-71.456227,12,2011,2011,Not Active,S,1,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,4.5,1.4
510,WW510,RI0010046L-01,Stream or river,Great Salt Pond Trib. (Old Town Rd),,New Shoreham,,WASHINGTON,RI,41.172387,-71.564771,12,2011,2015,Not Active,S,,Yes,,,1090005,109000504,10900050404,Frontal Block Island Sound,Block Island,,22.2,
511,WW511,RI0010046L-02,Ocean,Great Salt Pond #5 (Champlin's North),,New Shoreham,,WASHINGTON,RI,41.185747,-71.582199,12,2011,2016,Active,S,,Yes,,,1090005,109000504,10900050404,Frontal Block Island Sound,Block Island,,,
512,WW512,RI0010043L-12,Salt Pond,Potter's Pond - West,,South Kingstown,,WASHINGTON,RI,41.382572,-71.539184,12,2011,2012,Not Active,S,,Yes,,,1090005,109000504,10900050402,Frontal Block Island Sound,Point Judith Pond-Frontal Block Island Sound,,-2.8,
513,WW513,RI0007027L-03,Stream or river,Himes River @ 124 Hideaway Lane,,North Kingstown,,KENT,RI,41.557258,-71.49184,12,2011,2016,Active,S,,No,,,1090004,109000409,10900040908,Narragansett Bay,Lower West Passage,,91.9,
515,WW515,RI0007027L-01,Estuary,Wickford Cove East of Loop Drive,,North Kingstown,,KENT,RI,41.567219,-71.453854,12,2011,2016,Active,S,,Yes,,,1090004,109000409,10900040908,Narragansett Bay,Lower West Passage,,,
516,WW516,RI0010045R-05B,Salt Pond,Billington Cove Marina,,South Kingstown,,WASHINGTON,RI,41.421609,-71.503292,12,2010,2016,Active,S,,Yes,,,1090005,109000504,10900050402,Frontal Block Island Sound,Point Judith Pond-Frontal Block Island Sound,,-3.6,
517,WW517,RI0010046L-05,Stream or river,Great Salt Pond Trib. (Breezy Pt Culvert),,New Shoreham,,WASHINGTON,RI,41.1903,-71.57053,12,2011,2016,Active,S,,Yes,,,1090005,109000504,10900050404,Frontal Block Island Sound,Block Island,,-0.7,
518,WW518,RI0002007R-14,Stream or river,Waterman Tributary Upstream of Golf Course,,Glocester,,PROVIDENCE,RI,41.887282,-71.591147,12,2004,2011,Not Active,S,,Yes,,,1090004,109000405,10900040502,Woonasquatucket River-Moshassuck River,Woonasquatucket River,,368.7,
519,WW519,RI0007028R-05,Reservoir ,Saw Mill Pond,,North Kingstown,,KENT,RI,41.612866,-71.46572,12,2003,,Not Active,S,1,No,3,,1090004,109000409,10900040904,Narragansett Bay,Hunt River,,32.5,9.9
520,WW520,RI0010045L-04,Ocean,Bonnet Point,,Narragansett,,WASHINGTON,RI,41.468415,-71.421502,12,2012,2016,Active,S,,Yes,,,1090004,109000409,10900040908,Narragansett Bay,Lower West Passage,,,
521,WW521,RI0007026R-01,Lake or Pond,Bristol Harbor (#14) - DaPonte/Wood St,,Bristol,,BRISTOL,RI,41.682495,-71.274506,12,2012,2016,Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,6.8,2.1
522,WW522,RI0007026R-01,Stream or river,Bristol Harbor (#15) - Silver Gooding Ave,,Bristol,,BRISTOL,RI,41.694033,-71.267564,12,2012,2014,Not Active,S,,Yes,,,1090004,109000409,10900040907,Narragansett Bay,Upper East Passage,,61.7,
523,WW523,RI0010043L-04,Lake or Pond,Cross Mill Pond,,Charlestown,,WASHINGTON,RI,41.387015,-71.635887,12,2012,2012,Not Active,S,1.7,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,11.7,3.6
524,WW524,RI0007035L-08,Estuary,Sawpowet Marsh #1,,Tiverton,,NEWPORT,RI,41.578802,-71.199293,12,2012,2015,Not Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,,
525,WW525,RI0007035L-08,Estuary,Sawpowet Marsh #2,,Tiverton,,NEWPORT,RI,41.581776,-71.20835,12,2012,2013,Not Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,,
526,WW526,,Estuary,CUSH - Pequotsepos Railroad,,Stonington,,NEW LONDON,CT,41.349414,-71.960363,12,2012,2016,Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
527,WW527,,Estuary,CUSH - Pequotsepos Brook (at Mistuxet Ave.),,Stonington,,NEW LONDON,CT,41.358267,-71.953356,12,2012,2015,Not Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
528,WW528,,Estuary,CUSH - Beebe Cove (private dock off Rte 215),,Stonington,,NEW LONDON,CT,41.334932,-71.9914,12,2012,2012,Not Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,
529,WW529,RI0006017L-05,Stream or river,Roosevelt Pond inflow (RWP #1),,Providence,,PROVIDENCE,RI,41.782905,-71.418426,12,2012,2012,Not Active,S,,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,27.1,
530,WW530,RI0006017L-05,Reservoir ,Willow Lake (RWP #2),,Providence,,PROVIDENCE,RI,41.78389,-71.414393,12,2012,2015,Not Active,S,1,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,27.1,8.3
531,WW531,RI0006017L-05,Reservoir ,Polo Lake (RWP #3),,Providence,,PROVIDENCE,RI,41.78648,-71.415065,12,2012,2012,Not Active,S,,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,27.1,8.3
532,WW532,RI0006017L-05,Reservoir ,Willow/Pleasure Bridge (RWP #4),,Providence,,PROVIDENCE,RI,41.784091,-71.41387,12,2012,2016,Active,S,1,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,27.1,8.3
533,WW533,RI0006017L-05,Reservoir ,Cladrash's Ave Bridge (RWP #5),,Providence,,PROVIDENCE,RI,41.784872,-71.406646,12,2012,2012,Not Active,S,1.2,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,27.1,8.3
534,WW534,RI0006017L-05,Reservoir ,Edgewood Lake (RWP #6),,Providence,,PROVIDENCE,RI,41.781046,-71.406029,12,2012,2012,Not Active,D,1.8,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,27.1,8.3
535,WW535,RI0006017L-05,Reservoir ,Elm Lake Outflow (RWP #9),,Providence,,PROVIDENCE,RI,41.773803,-71.412422,12,2012,2013,Not Active,S,0.2,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,27.1,8.3
536,WW536,RI0007024L-02,Lake or Pond,Spring Green Pond at Warwick Ave.,,Warwick,,KENT,RI,41.735307,-71.407924,12,2012,2016,Active,S,,Yes,,,1090004,109000409,10900040901,Narragansett Bay,Seekonk River-Providence River,,25.2,7.7
537,WW537,RI0007024L-02,Stream or river,Buckeye Brook @ Airport Rd,,Warwick,,KENT,RI,41.732846,-71.416661,12,2012,2016,Active,S,,Yes,,,1090004,109000409,10900040902,Narragansett Bay,Upper Narragansett Bay,,15.9,4.9
538,WW538,RI0007024L-02,Stream or river,Buckeye Brook @ Lakeshore Dr (culvert),,Warwick,,KENT,RI,41.728497,-71.414397,12,2012,2016,Active,S,,Yes,,,1090004,109000409,10900040902,Narragansett Bay,Upper Narragansett Bay,,13.3,4.1
539,WW539,RI0007024L-02,Stream or river,Old Catch Basin (Buckeye Brk system),,Warwick,,KENT,RI,41.722817,-71.41492,12,2012,2016,Active,S,,Yes,,,1090004,109000409,10900040902,Narragansett Bay,Upper Narragansett Bay,,16.4,5
540,WW540,RI0007024R-01,Estuary,Buckeye Brook @ the Bay,,Warwick,,KENT,RI,41.713541,-71.365097,12,2012,2014,Not Active,S,,Yes,,,1090004,109000409,10900040902,Narragansett Bay,Upper Narragansett Bay,,3,0.9
541,WW541,RI0007035L-08,Estuary,Sawpowet Trib #1,,Tiverton,,NEWPORT,RI,41.575442,-71.197924,12,2012,2015,Not Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,-2.6,-0.8
542,WW542,RI0007035L-08,Estuary,Sawpowet Trib #2,,Tiverton,,NEWPORT,RI,41.575071,-71.198957,12,2012,2012,Not Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,0,0
543,WW543,,Stream or river,Pendleton Hill Brook @ Rte 49/216,,North Stonington,,NEW LONDON,CT,41.455281,-71.836298,12,2013,2016,Active,S,,Yes,,,1090005,109000503,10900050301,Lower Pawcatuck River,Ashaway River,,104,31.7
544,WW544,RI0008039L-06,Lake or Pond,Pasquisett Pond (Ferrio Dock),,Charlestown,,WASHINGTON,RI,41.42397,-71.632568,12,2011,2011,Not Active,S,,No,,,1090005,109000502,10900050204,Upper Pawcatuck River,Usquepaug River-Pawcatuck River,,87.7,26.7
545,WW545,,Lake or Pond,Long Pond (LC),,Little Compton,,NEWPORT,RI,41.465106,-71.17896,12,2013,2013,Not Active,S,1.5,No,,,1090002,109000205,10900020503,Sakonnet Point-Frontal Rhode Island Sound,Sakonnet Point-Frontal Rhode Island Sound,,3.9,1.2
546,WW546,,Reservoir ,Peace Dale Reservoir,,South Kingstown,,WASHINGTON,RI,41.45146,-71.512619,12,2013,2016,Active,S,,No,,,1090005,109000504,10900050401,Frontal Block Island Sound,Saugatucket River,,101.2,30.8
547,WW547,,Stream or river,Shunock River @ Rte 184,,North Stonington,,NEW LONDON,CT,41.43047,-71.851959,12,2013,2013,Not Active,S,,Yes,,,1090005,109000503,10900050302,Lower Pawcatuck River,Shunock River,,77,23.5
548,WW548,RI0008040L-03,Lake or Pond,Blue Pond,,Hopkinton,,WASHINGTON,RI,41.50767,-71.748532,12,1990,1990,Not Active,S,,Yes,93,,1090005,109000501,10900050102,Wood River,Lower Wood River,,204.2,62.2
549,WW549,,Reservoir ,Wood River @ Mechanic St Dam,,Richmond,,WASHINGTON,RI,41.503116,-71.716554,12,1990,,Not Active,S,,Yes,,,1090005,109000501,10900050102,Wood River,Lower Wood River,,74.8,22.8
550,WW550,,Stream or river,Pasquisett Tributary - Southwest,,Charlestown,,WASHINGTON,RI,41.42189,-71.634865,12,1993,,Not Active,S,,No,,,1090005,109000502,10900050204,Upper Pawcatuck River,Usquepaug River-Pawcatuck River,,91.7,28
551,WW551,,Stream or river,Pasquisett Tributary - Southeast,,Charlestown,,WASHINGTON,RI,41.421223,-71.629219,12,1993,,Not Active,S,,No,,,1090005,109000502,10900050204,Upper Pawcatuck River,Usquepaug River-Pawcatuck River,,88.7,27
552,WW552,RI0007020L-07,Lake or Pond,Echo Lake (Barrington),"Conservation area parking off of South Lake Dr, one way accessible from Washington Rd.",Barrington,,BRISTOL,RI,41.735171,-71.334142,12,2002,2002,Not Active,S,2,Yes,24,98703,1090004,109000409,10900040901,Narragansett Bay,Seekonk River-Providence River,,4.1,1.2
553,WW553,,Stream or river,Knowles Brook,At Warwick Ave. crossing,Warwick,,KENT,RI,41.702431,-71.387213,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040902,Narragansett Bay,Upper Narragansett Bay,,11.3,3.5
554,WW554,,Stream or river,Borden Brook,,Tiverton,,NEWPORT,RI,41.571963,-71.183476,12,2014,2014,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,21.3,6.5
555,WW555,,Estuary,Bristol Harbor (#16) - Roger Williams University Dock,,Bristol,,BRISTOL,RI,41.649644,-71.256072,12,2014,2014,Active,S,,Yes,,,1090004,109000409,10900040905,Narragansett Bay,Mount Hope Bay,,-9,-2.7
556,WW556,,Estuary,Bristol Harbor (#18) - Annawanscutt Drive,,Bristol,,BRISTOL,RI,41.688037,-71.242357,12,2014,2016,Active,S,,Yes,,,1090004,109000409,10900040905,Narragansett Bay,Mount Hope Bay,,-9,-2.7
557,WW557,,Estuary,Bristol Harbor (#17) - Kickemuit,,Bristol,,BRISTOL,RI,41.704616,-71.250629,12,2014,2016,Active,S,,Yes,,,1090004,109000409,10900040905,Narragansett Bay,Mount Hope Bay,,2.3,0.7
558,WW558,,Stream or river,Narrow River 17 - Mettatuxet Road,,Narragansett,,WASHINGTON,RI,41.474922,-71.442446,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,21.2,6.5
559,WW559,,Estuary,Narrow River 18 - SE Middlebridge,,Narragansett,,WASHINGTON,RI,41.457803,-71.450602,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,-1.4,-0.4
560,WW560,,Estuary,Narrow River 19 - NE Middlebridge,,Narragansett,,WASHINGTON,RI,41.457982,-71.450552,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,-1.6,-0.5
561,WW561,,Estuary,Narrow River 21 - SW Middlebridge,,Narragansett,,WASHINGTON,RI,41.457901,-71.451217,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,-0.5,-0.1
562,WW562,,Estuary,Narrow River 22 - mid Middlebridge,,Narragansett,,WASHINGTON,RI,41.458333,-71.4525,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,3.3,1
563,WW563,,Stream or river,Narrow River 23 - Garrison Trail,,South Kingstown,,WASHINGTON,RI,41.454722,-71.455278,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,3.2,1
564,WW564,,Estuary,Narrow River 24 - Starr Drive,,Narragansett,,WASHINGTON,RI,41.444167,-71.455556,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,1.4,0.4
565,WW565,,Stream or river,Narrow River 25 - Crooked Brook,,Narragansett,,WASHINGTON,RI,41.438025,-71.467141,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,4.3,1.3
566,WW566,,Stream or river,Narrow River 26 - Kimberly Drive,,South Kingstown,,WASHINGTON,RI,41.441785,-71.470243,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,1.4,0.4
567,WW567,,Stream or river,Narrow River 27 - Bike Path Culvert,,Narragansett,,WASHINGTON,RI,41.437222,-71.475833,12,2014,2015,Not Active,S,,Yes,,,1090004,109000409,10900040912,Narragansett Bay,Pettaquamscutt River-Frontal Atlantic Ocean,,47.6,14.5
568,WW568,CT2104-00_01,Stream or river,CUSH - Whitford Brook,Parking behind Indian and Colonial Research Center off of Main St ,Stonington,,NEW LONDON,CT,41.3899,-71.9605,12,2014,2016,Active,S,,Yes,,,1100003,110000303,11000030301,Frontal Fishers Island Sound,Mystic River-Frontal Fishers Island Sound,,18,5.5
569,WW569,,Ocean,Napatree Point - Lagoon,,Westerly,,WASHINGTON,RI,41.309283,-71.880407,12,2014,2014,Not Active,S,,Yes,,,1090005,109000503,10900050303,Lower Pawcatuck River,Lower Pawcatuck River,,0,0
570,WW570,RI0010043E-08,Lake or Pond,Trustom Pond - Site 1,Trustom Pond NWR parking area located off of Matunuck Schoolhouse Rd in South Kingstown. The pond is accessable via trails,South Kingstown,,WASHINGTON,RI,41.376225,-71.582442,12,2010,2011,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,5,1.5
571,WW571,RI0010043E-08,Lake or Pond,Trustom Pond - Site 2,Trustom Pond NWR parking area located off of Matunuck Schoolhouse Rd in South Kingstown. The pond is accessable via trails,South Kingstown,,WASHINGTON,RI,41.372648,-71.577536,12,2010,2011,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,5,1.5
572,WW572,RI0010043E-08,Lake or Pond,Trustom Pond - Site 3,Trustom Pond NWR parking area located off of Matunuck Schoolhouse Rd in South Kingstown. The pond is accessable via trails,South Kingstown,,WASHINGTON,RI,41.370054,-71.581578,12,2010,2011,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,5,1.5
573,WW573,,Estuary,Almy Creek,,Tiverton,,NEWPORT,RI,41.552058,-71.197741,12,2013,2013,Not Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,-1,-0.3
574,WW574,,Estuary,Nanaquaket Pond @ Evelyn's,,Tiverton,,NEWPORT,RI,41.616022,-71.200609,12,2013,2013,Not Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,-3,-0.9
575,WW575,,Ocean,Fogland Beach,Town beach parking - for a fee off of Fogland Beach Rd,Tiverton,,NEWPORT,RI,41.558551,-71.214713,12,2014,2014,Not Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,0,0
576,WW576,,Salt Pond,Quonochontaug Pond - Yacht Basin Buoy,,Westerly,,WASHINGTON,RI,41.330216,-71.74804,12,2007,2008,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,-1.4,-0.4
577,WW577,RI0006013R-09,Stream or river,Whaley Brook at Flat River,,Coventry,,KENT,RI,41.716853,-71.662208,12,1994,,Not Active,S,,Yes,,,1090004,109000406,10900040602,Pawtuxet River,Headwaters South Branch Pawtuxet River,,274.5,83.7
578,WW578,RI0006013R-09,Stream or river,Turkey Meadow Brook at Flat River,,Foster,,KENT,RI,41.727907,-71.708924,12,1994,,Not Active,S,,Yes,,,1090004,109000406,10900040602,Pawtuxet River,Headwaters South Branch Pawtuxet River,,501.2,152.8
579,WW579,,Estuary,CUSH - Noank Village Boatyard,,Groton,,NEW LONDON,CT,41.32906,-71.983525,12,2015,2016,Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,-3,-0.9
580,WW580,RI0008039L-24,Lake or Pond,Saw Mill Pond,,Charlestown,,WASHINGTON,RI,41.431376,-71.662063,12,2015,2015,Not Active,S,,No,,,1090005,109000502,10900050205,Upper Pawcatuck River,Tomaquag Brook-Pawcatuck River,,69,21
581,WW581,RI0006017L-10,Lake or Pond,Tongue Pond,,Cranston,,PROVIDENCE,RI,41.797937,-71.442614,12,2015,2015,Not Active,S,3.5,Yes,,,1090004,109000406,10900040609,Pawtuxet River,Pawtuxet River,,75,22.9
582,WW582,RI0010048L-04,Lake or Pond,Tunipus Pond,,Little Compton,,NEWPORT,RI,41.495285,-71.13789,12,2015,2015,Not Active,S,,Yes,,,1090002,109000205,10900020503,Sakonnet Point-Frontal Rhode Island Sound,Sakonnet Point-Frontal Rhode Island Sound,,6,1.8
583,WW583,RI0010043L-15,Lake or Pond,Perry Pond,,Charlestown,,WASHINGTON,RI,41.382159,-71.631569,12,2015,2015,Not Active,S,,Yes,,,1090005,109000504,10900050403,Frontal Block Island Sound,Ninigret Pond-Frontal Block Island Sound,,13,4
584,WW584,,Estuary,Jack's Island,,Tiverton,,NEWPORT,RI,41.594136,-71.20634,12,2015,2015,Not Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,0,0
585,WW585,RI0006015R-16,Stream or river,Moswansicut @ Snake Hill Road,,Scituate,,PROVIDENCE,RI,41.864989,-71.58959,12,2015,2015,Not Active,S,,Yes,,,1090004,109000406,10900040604,Pawtuxet River,Moswansicut Pond-Huntinghouse Brook,,372,113.4
586,WW586,RI0006015R-16,Stream or river,Moswansicut @ Elmsdale Road,,Scituate,,PROVIDENCE,RI,41.861892,-71.587183,12,2015,2015,Not Active,S,,Yes,,,1090004,109000406,10900040604,Pawtuxet River,Moswansicut Pond-Huntinghouse Brook,,351,107
587,WW587,RI0006015R-16,Stream or river,Moswansicut @ Angell Road,,Scituate,,PROVIDENCE,RI,41.854144,-71.575482,12,2015,2015,Not Active,S,,Yes,,,1090004,109000406,10900040604,Pawtuxet River,Moswansicut Pond-Huntinghouse Brook,,356,108.5
588,WW588,,Stream or river,Moswansicut @ Kimball Outflow,,Scituate,,PROVIDENCE,RI,41.838155,-71.568159,12,2015,2015,Not Active,S,,Yes,,,1090004,109000406,10900040604,Pawtuxet River,Moswansicut Pond-Huntinghouse Brook,,332,101.2
589,WW589,RI0006015R-16,Stream or river,Moswansicut @ Hopkins Ave,,Scituate,,PROVIDENCE,RI,41.838833,-71.5682342,12,2015,2015,Not Active,S,,Yes,,,1090004,109000406,10900040604,Pawtuxet River,Moswansicut Pond-Huntinghouse Brook,,383,116.7
590,WW590,RI0006015R-16,Stream or river,Moswansicut @ Tasca Field,,Scituate,,PROVIDENCE,RI,41.83546,-71.572755,12,2015,2015,Not Active,S,,Yes,,,1090004,109000406,10900040604,Pawtuxet River,Moswansicut Pond-Huntinghouse Brook,,324,98.8
591,WW591,RI0006015R-16,Stream or river,Moswansicut @ Hartford Ave,,Scituate,,PROVIDENCE,RI,41.836078,-71.577291,12,2015,2015,Not Active,S,,Yes,,,1090004,109000406,10900040604,Pawtuxet River,Moswansicut Pond-Huntinghouse Brook,,299,91.1
592,WW592,RI0006015L-04,Stream or river,Moswansicut @ W. Greenville Rd,,Scituate,,PROVIDENCE,RI,41.840838,-71.582669,12,2015,2015,Not Active,S,,Yes,,,1090004,109000406,10900040604,Pawtuxet River,Moswansicut Pond-Huntinghouse Brook,,308,93.9
593,WW593,,Stream or river,Maidford River - Culvert at Third Beach Rd,,Middletown,,NEWPORT,RI,41.490427,-71.248765,12,2015,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,2,0.6
594,WW594,,Estuary,Maidford Marsh - Water control structure,,Middletown,,NEWPORT,RI,41.48525,-71.243766,12,2015,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,0,0
595,WW595,,Stream or river,Maskerchugg Tributary @ Green Bush Rd.,,East Greenwich,,KENT,RI,41.662816,-71.47981,12,1996,,Not Active,S,,Yes,,,1090004,109000409,10900040903,Narragansett Bay,Greenwich Bay,,160,48.8
596,WW596,,Stream or river,Maserchugg River @ Cedar & Division ,,East Greenwich,,KENT,RI,41.663289,-71.472236,12,1996,,Not Active,S,,Yes,,,1090004,109000409,10900040903,Narragansett Bay,Greenwich Bay,,82,25
597,WW597,,Stream or river,Dark Entry Brook @ Brisas Circle,,East Greenwich,,KENT,RI,41.659867,-71.462677,12,1996,,Not Active,S,,Yes,,,1090004,109000409,10900040903,Narragansett Bay,Greenwich Bay,,132,40.2
598,WW598,,Stream or river,Maskerchugg River @ Kenyon ,,East Greenwich,,KENT,RI,41.655132,-71.463918,12,1996,,Not Active,S,,Yes,,,1090004,109000409,10900040903,Narragansett Bay,Greenwich Bay,,57,17.4
599,WW599,,Stream or river,Maskerchugg Tributary @ Glenwood Cemetary,,East Greenwich,,KENT,RI,41.655031,-71.464399,12,1996,,Not Active,S,,Yes,,,1090004,109000409,10900040903,Narragansett Bay,Greenwich Bay,,46,14
600,WW600,,Stream or river,Maskerchugg Tributary @ Saddle Brook,,Warwick,,KENT,RI,41.667092,-71.48372,12,1996,,Not Active,S,,Yes,,,1090004,109000409,10900040903,Narragansett Bay,Greenwich Bay,,128,39
601,WW601,,Stream or river,Maskerchugg River @ Rt 95,,Warwick,,KENT,RI,41.673278,-71.477632,12,1996,,Not Active,S,,Yes,,,1090004,109000409,10900040903,Narragansett Bay,Greenwich Bay,,160,48.8
602,WW602,,Stream or river,Dark Entry Brook @ Major Potter ,,Warwick,,KENT,RI,41.673162,-71.468397,12,1996,,Not Active,S,,Yes,,,1090004,109000409,10900040903,Narragansett Bay,Greenwich Bay,,113,34.4
603,WW603,,Stream or river,Maskerchugg Tributary @ Hemlock,,East Greenwich,,KENT,RI,41.653235,-71.469831,12,1996,,Not Active,S,,Yes,,,1090004,109000409,10900040903,Narragansett Bay,Greenwich Bay,,70,21.3
604,WW604,,Estuary,Maskerchugg River @ Greenwich Cove,,East Greenwich,,KENT,RI,41.647603,-71.455941,12,1996,,Not Active,S,,Yes,,,1090004,109000409,10900040903,Narragansett Bay,Greenwich Bay,,9,2.7
605,WW605,,Stream or river,Maidford River - Hanging Rock Rd,,Middletown,,NEWPORT,RI,41.490386,-71.259375,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,2,0.6
606,WW606,,Estuary,Warren River - Bridge Street Access,,Warren,,BRISTOL,RI,41.72095,-71.285204,12,2016,2016,Active,S,,Yes,,,1090004,109000407,10900040702,Palmer River,Barrington and Warren Rivers,,0,0
607,WW607,,Estuary,Warren River - Wharf Tavern ROW,,Warren,,BRISTOL,RI,41.731135,-71.286693,12,2016,2016,Active,S,,Yes,,,1090004,109000407,10900040702,Palmer River,Barrington and Warren Rivers,,0,0
608,WW608,,Estuary,Warren River - Jacobs Pt,,Warren,,BRISTOL,RI,41.708944,-71.291396,12,2016,2016,Active,S,,Yes,,,1090004,109000407,10900040702,Palmer River,Barrington and Warren Rivers,,0,0
609,WW609,,Estuary,Belchers Cove - German Club,,Warren,,BRISTOL,RI,41.737126,-71.283853,12,2016,2016,Active,S,,Yes,,,1090004,109000407,10900040701,Palmer River,Palmer River,,0,0
610,WW610,,Estuary,Warren River - Adams Pt,,Barrington,,BRISTOL,RI,41.717845,-71.29161,12,2016,2016,Active,S,,Yes,,,1090004,109000407,10900040702,Palmer River,Barrington and Warren Rivers,,0,0
611,WW611,,Stream or river,Sin and Flesh Brook - Fish Rd,,Tiverton,,BRISTOL,RI,41.629549,-71.186662,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,174,53
612,WW612,,Stream or river,Sin and Flesh Brook - April Lane,,Tiverton,,BRISTOL,RI,41.622128,-71.201471,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,42,12.8
613,WW613,,Estuary,Nanaquaket Beach,,Tiverton,,BRISTOL,RI,41.618137,-71.206054,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,0,0
614,WW614,,Stream or river,Quaket Creek - Main Rd,,Tiverton,,BRISTOL,RI,41.59832,-71.194774,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,71,21.6
