Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Location,MONITOR 1,MONITOR 2,
WW09,05/17/2014,,Grab,Water,9,pH - 00400,5.6,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Carr Pond (WG),,,PA
WW09,05/17/2014,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",2,ug/l,U,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,05/17/2014,,Duplicate,Water ,1,"Phosphorus, Dissolved - 00666",2,ug/l,U,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,05/17/2014,,Grab,Water ,9,"Phosphorus, Dissolved - 00666",4,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,05/17/2014,,Grab,Water ,1,"Phosphorus, Total - 00665",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,05/17/2014,,Duplicate,Water ,1,"Phosphorus, Total - 00665",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,05/17/2014,,Grab,Water ,9,"Phosphorus, Total - 00665",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,05/17/2014,10:30:00 AM,Composite,Water,,Secchi Depth - 00069,9.13,m,,0.1,m,0.1,m,,,,,,,RAIN ENDS JUST IN TIME,Carr Pond (WG),,,PA
WW09,05/17/2014,10:30:00 AM,Grab,Water,9,Temperature - 00011,14,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,RAIN ENDS JUST IN TIME,Carr Pond (WG),,,PA
WW09,05/17/2014,10:30:00 AM,Grab,Water,1,Temperature - 00011,17,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
WW09,05/17/2014,10:30:00 AM,Grab,Water,0.1,Temperature - 00011,17.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
WW09,06/01/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",0.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/01/2014,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.4,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/01/2014,1:00:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,8.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/01/2014,1:00:00 PM,Grab,Water,9,Dissolved Oxygen - 00300,8.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/01/2014,1:00:00 PM,Composite,Water,,Secchi Depth - 00069,7.75,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/01/2014,1:00:00 PM,Grab,Water,9,Temperature - 00011,16,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/01/2014,1:00:00 PM,Grab,Water,1,Temperature - 00011,17,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/01/2014,1:00:00 PM,Grab,Water,0.1,Temperature - 00011,18,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/15/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/15/2014,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.8,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/15/2014,11:00:00 AM,Grab,Water,9,Dissolved Oxygen - 00300,7.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/15/2014,11:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/15/2014,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,5.13,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/15/2014,11:00:00 AM,Grab,Water,9,Temperature - 00011,18,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/15/2014,11:00:00 AM,Grab,Water,1,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/15/2014,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,21,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/28/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Carr Pond (WG),,,PA
WW09,06/28/2014,12:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.4,m,,0.1,m,0.1,m,,,,,,,Normal,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/28/2014,12:00:00 PM,Grab,Water,9,Dissolved Oxygen - 00300,7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,temp. gradient more than usual-DO lower at bottom even though colder water-clarity less than years past,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/28/2014,12:00:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,7.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/28/2014,12:00:00 PM,Composite,Water,,Secchi Depth - 00069,3.85,m,,0.1,m,0.1,m,,,,,,,temp. gradient more than usual-DO lower at bottom even though colder water-clarity less than years past,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/28/2014,12:00:00 PM,Grab,Water,9,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,temp. gradient more than usual-DO lower at bottom even though colder water-clarity less than years past,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/28/2014,12:00:00 PM,Grab,Water,1,Temperature - 00011,23,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,06/28/2014,12:00:00 PM,Grab,Water,0.1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,07/19/2014,,Grab,Water,1,Alkalinity - 00410,0.16,mg/L,,0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Carr Pond (WG),,,PA
WW09,07/19/2014,9:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.8,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),Normal,,PA
WW09,07/19/2014,9:30:00 AM,Grab,Water,9,Dissolved Oxygen - 00300,3,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),"bottom cold-low oxygen, usually lake does not stratify   as much.  clarity low this year and dark at bottom ?  dead calm no anchor needed.",,PA
WW09,07/19/2014,9:30:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water,0.5,Enterococci - 31639,0.1,MPN/100ml,U,1,MPN/100ml,1,MPN/100ml,URIWW,,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water ,9,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water ,9,"Nitrogen, Ammonia Dissolved as N - 00608",0.145,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water ,1,"Nitrogen, Total (unfiltered) - 00600",0.155,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water ,9,"Nitrogen, Total (unfiltered) - 00600",0.595,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water,1,pH - 00400,5.4,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water,9,pH - 00400,5.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water ,9,"Phosphorus, Dissolved - 00666",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water ,1,"Phosphorus, Total - 00665",2,ug/l,U,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,,Grab,Water ,9,"Phosphorus, Total - 00665",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,9:30:00 AM,Composite,Water,,Secchi Depth - 00069,3.8,m,,0.1,m,0.1,m,,,,,,,"bottom cold-low DO, usually lake does not stratify as much. clarity low this year and dark at bottom? dead calm no anchor needed.",Carr Pond (WG),,,PA
WW09,07/19/2014,9:30:00 AM,Grab,Water,9,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,"bottom cold-low DO, usually lake does not stratify as much. clarity low this year and dark at bottom? dead calm no anchor needed.",Carr Pond (WG),,,PA
WW09,07/19/2014,9:30:00 AM,Grab,Water,0.1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
WW09,07/19/2014,9:30:00 AM,Grab,Water,1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
WW09,08/17/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/17/2014,12:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.4,m,,0.1,m,0.1,m,,,,,,,Normal,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/17/2014,12:30:00 PM,Grab,Water,9,Dissolved Oxygen - 00300,1.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,low oxygen at bottom and colder,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/17/2014,12:30:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,6.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/17/2014,12:30:00 PM,Composite,Water,,Secchi Depth - 00069,4.6,m,,0.1,m,0.1,m,,,,,,,low oxygen at bottom and colder,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/17/2014,12:30:00 PM,Grab,Water,9,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,low oxygen at bottom and colder,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/17/2014,12:30:00 PM,Grab,Water,1,Temperature - 00011,23.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/17/2014,12:30:00 PM,Grab,Water,0.1,Temperature - 00011,24.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/23/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/23/2014,12:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.8,m,,0.1,m,0.1,m,,,,,,,Normal,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/23/2014,12:30:00 PM,Grab,Water,9,Dissolved Oxygen - 00300,1.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,little O2 at bottom,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/23/2014,12:30:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,7.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/23/2014,12:30:00 PM,Composite,Water,,Secchi Depth - 00069,4.2,m,,0.1,m,0.1,m,,,,,,,little O2 at bottom,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/23/2014,12:30:00 PM,Grab,Water,9,Temperature - 00011,20.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,little O2 at bottom,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/23/2014,12:30:00 PM,Grab,Water,1,Temperature - 00011,23.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,08/23/2014,12:30:00 PM,Grab,Water,0.1,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),Jeff Johnson,,PA
WW09,09/07/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Carr Pond (WG),,,PA
WW09,09/07/2014,12:15:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.4,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),Normal,,PA
WW09,09/07/2014,12:15:00 PM,Grab,Water,9,Dissolved Oxygen - 00300,1.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),still low oxygen at bottom,,PA
WW09,09/07/2014,12:15:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,7.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),,,PA
WW09,09/07/2014,12:15:00 PM,Composite,Water,,Secchi Depth - 00069,4.48,m,,0.1,m,0.1,m,,,,,,,still low oxygen at bottom,Carr Pond (WG),,,PA
WW09,09/07/2014,12:15:00 PM,Grab,Water,9,Temperature - 00011,21,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,still low oxygen at bottom,Carr Pond (WG),,,PA
WW09,09/07/2014,12:15:00 PM,Grab,Water,0.1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
WW09,09/07/2014,12:15:00 PM,Grab,Water,1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water,1,Alkalinity - 00410,0.1,mg/L,,0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Carr Pond (WG),,,PA
WW09,09/20/2014,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.6,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),Lower than normal,,PA
WW09,09/20/2014,10:30:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,10:30:00 AM,Grab,Water,9,Dissolved Oxygen - 00300,7.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),LAKE MUST HAVE TURNED OVER??  UNLIKE EARLIER IN SUMMER NO STRATIFICATION AT ALL THIS TIME,,PA
WW09,09/20/2014,,Grab,Water,0.5,Enterococci - 31639,0.1,MPN/100ml,U,1,MPN/100ml,1,MPN/100ml,URIWW,,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water ,9,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.07,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water ,9,"Nitrogen, Ammonia Dissolved as N - 00608",0.19,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water ,1,"Nitrogen, Total (unfiltered) - 00600",0.24,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water ,9,"Nitrogen, Total (unfiltered) - 00600",0.71,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water,1,pH - 00400,5.4,S.U.,,1,S.U.,1,S.U.,URIWW,,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water,9,pH - 00400,6,S.U.,,1,S.U.,1,S.U.,URIWW,,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water ,9,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water ,1,"Phosphorus, Total - 00665",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,,Grab,Water ,9,"Phosphorus, Total - 00665",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,10:30:00 AM,Composite,Water,,Secchi Depth - 00069,3.7,m,,0.1,m,0.1,m,,,,,,,LAKE MUST HAVE TURNED OVER??  UNLIKE EARLIER IN SUMMER NO STRATIFICATION AT ALL THIS TIME,Carr Pond (WG),,,PA
WW09,09/20/2014,10:30:00 AM,Grab,Water,9,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,LAKE MUST HAVE TURNED OVER??  UNLIKE EARLIER IN SUMMER NO STRATIFICATION AT ALL THIS TIME,Carr Pond (WG),,,PA
WW09,09/20/2014,10:30:00 AM,Grab,Water,0.1,Temperature - 00011,20.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
WW09,09/20/2014,10:30:00 AM,Grab,Water,1,Temperature - 00011,20.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
WW09,09/28/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Carr Pond (WG),,,PA
WW09,09/28/2014,1:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",10.5,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),Lower than normal,,PA
WW09,09/28/2014,1:00:00 PM,Grab,Water,9,Dissolved Oxygen - 00300,7.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),SOME FALL COLORS ALREADY,,PA
WW09,09/28/2014,1:00:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,7.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),,,PA
WW09,09/28/2014,1:00:00 PM,Composite,Water,,Secchi Depth - 00069,3.83,m,,0.1,m,0.1,m,,,,,,,SOME FALL COLORS ALREADY,Carr Pond (WG),,,PA
WW09,09/28/2014,1:00:00 PM,Grab,Water,9,Temperature - 00011,19.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,SOME FALL COLORS ALREADY,Carr Pond (WG),,,PA
WW09,09/28/2014,1:00:00 PM,Grab,Water,1,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
WW09,09/28/2014,1:00:00 PM,Grab,Water,0.1,Temperature - 00011,20.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
WW09,10/11/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Carr Pond (WG),,,PA
WW09,10/11/2014,2:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",9,m,,0.1,m,0.1,m,,,,,,,,Carr Pond (WG),Lower than normal,,PA
WW09,10/11/2014,2:00:00 PM,Grab,Water,9,Dissolved Oxygen - 00300,8.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),JUST AFTER THE STORM JUST ME AND WHITETAILS--FULL COLOR 360 LAKEEDGE,,PA
WW09,10/11/2014,2:00:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,8.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Carr Pond (WG),,,PA
WW09,10/11/2014,2:00:00 PM,Composite,Water,,Secchi Depth - 00069,3.7,m,,0.1,m,0.1,m,,,,,,,JUST AFTER THE STORM JUST ME AND WHITETAILS--FULL COLOR 360 LAKEEDGE,Carr Pond (WG),,,PA
WW09,10/11/2014,2:00:00 PM,Grab,Water,9,Temperature - 00011,16,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,JUST AFTER THE STORM JUST ME AND WHITETAILS--FULL COLOR 360 LAKEEDGE,Carr Pond (WG),,,PA
WW09,10/11/2014,2:00:00 PM,Grab,Water,0.1,Temperature - 00011,16.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Carr Pond (WG),,,PA
